Price,Open,High,Low,Close,Adj Close,Volume
Ticker,SPY,SPY,SPY,SPY,,SPY
Date,,,,,,
2015-11-25,177.52120083720683,177.72457106801355,177.10599146458958,177.36868286132812,177.36868286132812,51980100
2015-11-27,177.46186100473767,177.77539169379,176.97887453562348,177.572021484375,177.572021484375,37317800
2015-11-30,177.73298872433338,177.8516180923515,176.7246326313637,176.8347930908203,176.8347930908203,112822700
2015-12-01,177.47035853689528,178.63971471757006,177.19072932283675,178.5210723876953,178.5210723876953,97858400
2015-12-02,178.47017500785915,178.7921745307518,176.4449940220657,176.69920349121094,176.69920349121094,108441300
2015-12-03,176.95349562574214,177.22464303777008,173.49627884733766,174.22500610351562,174.22500610351562,166224200
2015-12-04,174.22499882402906,177.91947428220882,174.22499882402906,177.62289428710938,177.62289428710938,192913900
2015-12-07,177.2923872996871,177.71606552680555,175.57225473195692,176.54672241210938,176.54672241210938,102027100
2015-12-08,174.97062065114315,176.49585176607306,174.36899194230992,175.3603973388672,175.3603973388672,103372400
2015-12-09,174.71638223121485,176.8262909580683,173.01318794273715,173.99612426757812,173.99612426757812,162401500
2015-12-10,174.06395891033907,175.7671407055222,173.82670014075038,174.4452667236328,174.4452667236328,116128900
2015-12-11,172.3099461200087,172.97935205304526,170.75080036358975,171.0643310546875,171.0643310546875,211173300
2015-12-14,171.22529451311698,172.0557000705347,169.4288903569325,171.9285888671875,171.9285888671875,182385200
2015-12-15,173.4538303448077,174.64860581935213,171.9031667792645,173.73345947265625,173.73345947265625,154069600
2015-12-16,174.86892854678104,176.58059202084652,173.53858577988444,176.27554321289062,176.27554321289062,197017000
2015-12-17,176.5890366698985,176.65682672120144,173.5724504998839,173.5894012451172,173.5894012451172,173092500
2015-12-18,172.84106228916082,172.97743633365053,170.3350055036484,170.49696350097656,170.49696350097656,251393500
2015-12-21,171.6817774304156,172.08240621497262,170.556603906149,171.9033966064453,171.9033966064453,99094300
2015-12-22,172.7984016255043,173.76161707737495,171.80109592167094,173.46327209472656,173.46327209472656,111026200
2015-12-23,174.47760504102976,175.6539201713546,174.38384060300996,175.61129760742188,175.61129760742188,110987200
2015-12-24,175.35560594529866,175.87557010056057,175.099883523491,175.32150268554688,175.32150268554688,48539600
2015-12-28,174.62258389019897,174.9635385301302,173.83837781308856,174.92092895507812,174.92092895507812,65899900
2015-12-29,176.02903881739212,177.1201092779049,175.99494855588242,176.7876739501953,176.7876739501953,92640700
2015-12-30,176.54044501614752,176.62569016107992,175.38970059247507,175.53460693359375,175.53460693359375,63317700
2015-12-31,174.8527028931131,175.50052179108513,173.77867126464844,173.77867126464844,173.77867126464844,114877900
2016-01-04,170.8975488470441,171.3578387690627,169.2779822924697,171.3493194580078,171.3493194580078,222353500
2016-01-05,171.67323515080156,172.0994348537644,170.52250375675152,171.63914489746094,171.63914489746094,110845800
2016-01-06,169.0649598573225,170.53108843805174,168.4341923793586,169.47412109375,169.47412109375,152112600
2016-01-07,166.49921251824406,168.29777616306708,165.01603255780043,165.40814208984375,165.40814208984375,213436100
2016-01-08,166.37981754924502,166.9424041956413,163.30265562808947,163.59246826171875,163.59246826171875,209817200
2016-01-11,164.52164051389062,164.8626081545266,161.8024967418624,163.75448608398438,163.75448608398438,187941300
2016-01-12,165.21210117258843,165.83434925553271,162.92766341952967,165.07571411132812,165.07571411132812,172330500
2016-01-13,165.74903690628466,166.09852373163426,160.57498005535265,160.95855712890625,160.95855712890625,221168900
2016-01-14,161.5723415631692,164.73473669334837,159.9613068914627,163.60104370117188,163.60104370117188,240795600
2016-01-15,159.20266729705054,160.89893407415795,158.13716786154694,160.0891571044922,160.0891571044922,324846400
2016-01-19,161.92185916841856,162.04971392586364,158.71682784485964,160.3022918701172,160.3022918701172,195244400
2016-01-20,157.71942619308837,159.82485330110126,154.30131001285756,158.24790954589844,158.24790954589844,286547800
2016-01-21,158.72532756164156,160.99270050296772,157.3870540112103,159.1344757080078,159.1344757080078,195772900
2016-01-22,161.76835915786967,162.6037069386971,161.00120489070326,162.39913940429688,162.39913940429688,168319600
2016-01-25,161.8876833489557,162.083731558046,159.74816565809718,159.9442138671875,159.9442138671875,130371700
2016-01-26,160.60914865380732,162.40771252696754,160.26819397911578,162.1264190673828,162.1264190673828,141036800
2016-01-27,161.59789990009403,163.28564728004505,159.44984950323914,160.36192321777344,160.36192321777344,185681700
2016-01-28,161.92179505575135,162.1263625866653,159.53507414462229,161.19725036621094,161.19725036621094,143798800
2016-01-29,161.97300042955914,165.26326390951414,161.85366498755403,165.1268768310547,165.1268768310547,210529300
2016-02-01,164.11245550560835,165.85987687760777,163.52429783832528,165.067138671875,165.067138671875,136061600
2016-02-02,163.62659138916754,163.6351107006334,161.5637734351839,162.09226989746094,162.09226989746094,182564900
2016-02-03,163.15779034355296,163.47317399437188,159.4839506037679,163.06402587890625,163.06402587890625,205054900
2016-02-04,162.5610977090221,164.29998678792785,161.92179814953602,163.31973266601562,163.31973266601562,139531800
2016-02-05,162.7998445791497,163.37947020744525,159.5692420118912,160.2085418701172,160.2085418701172,180788300
2016-02-08,158.35027070933285,158.64860275290084,155.81864296271547,158.0519256591797,158.0519256591797,191526700
2016-02-09,156.29594960661208,159.3475409237781,156.15956258530605,158.06040954589844,158.06040954589844,184513100
2016-02-10,158.89577655158706,160.5409011636385,157.79617403307046,157.92404174804688,157.92404174804688,148214100
2016-02-11,155.4265148730015,156.92674625123752,154.36101554486052,155.86976623535156,155.86976623535156,219058900
2016-02-12,157.65980747228986,159.10035161248473,156.80740802511536,159.08331298828125,159.08331298828125,127632400
2016-02-16,160.90751350361523,161.79400357059933,159.93577825419916,161.7684326171875,161.7684326171875,120250700
2016-02-17,162.94460864929792,164.7857937542406,162.81674098539554,164.41073608398438,164.41073608398438,136009500
2016-02-18,164.68357543346175,164.74324963967803,163.42202785640524,163.73741149902344,163.73741149902344,102343000
2016-02-19,162.953257992324,163.81417705399508,162.33952913426157,163.66075134277344,163.66075134277344,114793000
2016-02-22,165.254723926238,166.175317153276,165.18653039016996,166.03041076660156,166.03041076660156,103640300
2016-02-23,165.36552732475164,165.63830144803626,163.81415376338904,163.93350219726562,163.93350219726562,111455300
2016-02-24,162.49288845870316,164.96484131335495,161.37624741732773,164.6835479736328,164.6835479736328,150812200
2016-02-25,165.13538136323072,166.6867549770072,164.3682268770997,166.67822265625,166.67822265625,110728300
2016-02-26,167.55616195977393,167.6499134106207,166.13264346790692,166.2946014404297,166.2946014404297,129833700
2016-02-29,166.31168522823847,167.26636861096696,164.7944149921511,164.99046325683594,164.99046325683594,125918100
2016-03-01,166.22640728629426,168.954095853192,165.74906568906206,168.8688507080078,168.8688507080078,141799700
2016-03-02,168.55349890366034,169.67865959432763,168.1358184239373,169.6275177001953,169.6275177001953,102415000
2016-03-03,169.44850864020717,170.30944054964618,168.86888316262315,170.29238891601562,170.29238891601562,95172200
2016-03-04,170.4884140698852,171.63063924976424,169.65306622741682,170.84642028808594,170.84642028808594,129293600
2016-03-07,169.91730402729857,171.39196444735902,169.8405911980238,170.98280334472656,170.98280334472656,100219000
2016-03-08,169.90029267771263,170.41172462823013,168.95412861168182,169.11607360839844,169.11607360839844,123974900
2016-03-09,169.93433386931102,170.30085934435044,169.14159571536572,169.95138549804688,169.95138549804688,94801200
2016-03-10,170.44580303518114,171.39196696320923,168.24661085093794,170.08778381347656,170.08778381347656,156838700
2016-03-11,171.55392026946055,172.87514210795985,170.0707534499987,172.83251953125,172.83251953125,137964500
2016-03-14,172.32105770057274,173.0711602927289,171.9886224705105,172.61087036132812,172.61087036132812,73612000
2016-03-15,171.63916358960086,172.6364694423543,171.37492182604024,172.32960510253906,172.32960510253906,93169100
2016-03-16,171.84372242201243,173.73605011049054,171.80109985114746,173.32688903808594,173.32688903808594,129303200
2016-03-17,173.24167888832866,174.9379455674107,172.8410500832044,174.426513671875,174.426513671875,134278500
2016-03-18,174.9320055972211,175.45465158410124,174.6149953190644,175.1119384765625,175.1119384765625,138372400
2016-03-21,174.84635812379037,175.59176642665793,174.61501955357778,175.3604278564453,175.3604278564453,72926700
2016-03-22,174.58065895831797,175.84014948000265,174.41787878345968,175.26609802246094,175.26609802246094,97471900
2016-03-23,174.8805774825138,175.06907358955593,173.93809694730308,174.10946655273438,174.10946655273438,81052500
2016-03-24,173.072817449228,174.06670409305323,172.85005516299327,174.0324249267578,174.0324249267578,84360900
2016-03-28,174.45221843787874,174.66641741866914,173.68110733650062,174.1352081298828,174.1352081298828,62408200
2016-03-29,173.72393282290062,175.8573593308033,173.41548577445286,175.7459716796875,175.7459716796875,92922900
2016-03-30,176.7569305247696,177.24529720639077,176.1485999113975,176.51702880859375,176.51702880859375,86365300
2016-03-31,176.42284922326127,176.8512471788865,175.92590602589584,176.0886993408203,176.0886993408203,94584100
2016-04-01,175.08621918037406,177.4766736037528,174.7691958583663,177.28817749023438,177.28817749023438,114423500
2016-04-04,177.21108500130927,177.41672070924983,176.40569482062577,176.71414184570312,176.71414184570312,63497000
2016-04-05,175.36043138276054,176.72273385114357,174.69213156530208,174.9491729736328,174.9491729736328,99662200
2016-04-06,174.94918130095138,176.91981476039405,174.76924838445458,176.85983276367188,176.85983276367188,91839800
2016-04-07,175.76310419140196,176.12295688784425,174.0066700437426,174.74351501464844,174.74351501464844,113859000
2016-04-08,175.93450354156482,176.37147790855047,174.6750122608485,175.2147979736328,175.2147979736328,95040600
2016-04-11,175.85735257547216,176.5599314652632,174.70924924566816,174.80349731445312,174.80349731445312,83757500
2016-04-12,174.97481591636574,176.71411011181553,174.52927849933653,176.43136596679688,176.43136596679688,115350600
2016-04-13,177.35673566964957,178.29921630605645,177.219645200051,178.21353149414062,178.21353149414062,96336400
2016-04-14,178.2734646156941,178.7275652323203,177.87076964266134,178.2220458984375,178.2220458984375,65212900
2016-04-15,178.22206850526555,178.35915895467957,177.69942260633132,178.02500915527344,178.02500915527344,75761600
2016-04-18,178.0250275986101,179.31022127926636,177.35672793056216,179.2759552001953,179.2759552001953,82531000
2016-04-19,179.7043685211333,180.09848729578272,179.01892921787265,179.84144592285156,179.84144592285156,88316100
2016-04-20,179.884274910313,180.71536787904174,179.4044713559266,180.01280212402344,180.01280212402344,81100300
2016-04-21,180.02992662504406,180.14131426095457,178.7704357719517,179.04461669921875,179.04461669921875,85695000
2016-04-22,178.68476403743037,179.3187845528196,178.13641525656246,179.04461669921875,179.04461669921875,99251700
2016-04-25,178.4363070055017,178.77903320505052,177.8194129199816,178.73619079589844,178.73619079589844,66166500
2016-04-26,179.10461186307373,179.51588331426746,178.52199691771816,179.00180053710938,179.00180053710938,75864200
2016-04-27,178.61622424097214,179.7643274930912,178.25637156823333,179.37020874023438,179.37020874023438,77329400
2016-04-28,178.6076818097517,179.72150603792525,177.32248794001168,177.7423095703125,177.7423095703125,97216200
2016-04-29,177.11681888769425,177.46810828367092,175.66883197512288,176.7826690673828,176.7826690673828,142424100
2016-05-02,177.2881822456768,178.36774022814933,176.85122110189022,178.1878204345703,178.1878204345703,62188000
2016-05-03,176.9454556489539,177.18535740451688,175.88302425027132,176.6370086669922,176.6370086669922,106422100
2016-05-04,175.63456112053652,176.37140597011395,175.1461812798521,175.6516876220703,175.6516876220703,92243800
2016-05-05,176.12290740648052,176.48276000182295,175.1890033085444,175.61740112304688,175.61740112304688,67619200
2016-05-06,174.83777119459222,176.3028979521993,174.68355420624835,176.2600555419922,176.2600555419922,89315000
2016-05-09,176.13156327437585,176.84269246278572,175.9516303586115,176.40573120117188,176.40573120117188,74374900
2016-05-10,177.11688282720667,178.61627593439175,177.04833757346634,178.59913635253906,178.59913635253906,77472200
2016-05-11,178.13643002436106,178.67620252495854,176.9283447265625,176.9283447265625,176.9283447265625,81727000
2016-05-12,177.60517828161647,177.77654788381068,175.96013207513988,176.97972106933594,176.97972106933594,89586300
2016-05-13,176.6798950792426,177.23680720617133,175.11195695316417,175.43753051757812,175.43753051757812,96474600
2016-05-16,175.60888177191063,177.6480469886008,175.5488997875274,177.16824340820312,177.16824340820312,77486800
2016-05-17,176.89407500504197,177.18538245316975,174.9834108674383,175.51463317871094,175.51463317871094,114924900
2016-05-18,175.1634058404856,176.75704719190333,174.46940305535836,175.56610107421875,175.56610107421875,120062100
2016-05-19,174.83773649735537,175.24899479165794,173.74103899677158,174.9576873779297,174.9576873779297,115430500
2016-05-20,175.5746235757633,176.5856495897192,175.5232179108224,176.06300354003906,176.06300354003906,104990400
2016-05-23,176.0801484687843,176.36289272921076,175.63462394356986,175.8231201171875,175.8231201171875,58682600
2016-05-24,176.64559205950883,178.41916567643491,176.6198892308867,178.10214233398438,178.10214233398438,93537800
2016-05-25,178.78759568661934,179.73007638923065,178.10215636414455,179.31024169921875,179.31024169921875,76621400
2016-05-26,179.44730284592086,179.67864135759578,179.04460780005414,179.3616180419922,179.3616180419922,55280700
2016-05-27,179.52440549471572,180.14129945670322,179.47299984349428,180.1327362060547,180.1327362060547,64211200
2016-05-31,180.4069331239487,180.51832076866415,179.22455066056082,179.7900390625,179.7900390625,109879400
2016-06-01,179.17316982808245,180.33841287520602,178.9761104147681,180.1584930419922,180.1584930419922,69936200
2016-06-02,179.7558495936304,180.7240204322562,179.27604580215691,180.70689392089844,180.70689392089844,63044700
2016-06-03,180.1413351331661,180.5183274150057,178.9503893739007,180.1670379638672,180.1670379638672,101757100
2016-06-06,180.52687614392107,181.44365394406398,180.36408284679914,181.08380126953125,181.08380126953125,64887000
2016-06-07,181.23803247759813,181.93203505254428,181.21232964694588,181.36654663085938,181.36654663085938,60974800
2016-06-08,181.50369327585304,182.08632145615442,181.37517908282348,181.95779418945312,181.95779418945312,66170900
2016-06-09,181.22086392277592,181.82919465616746,180.9466960817677,181.70924377441406,181.70924377441406,73786900
2016-06-10,180.32122559983472,180.66393864433527,179.4387140165998,179.98707580566406,179.98707580566406,113829200
2016-06-13,179.37882390595618,180.24418322129597,178.51346459061642,178.59913635253906,178.59913635253906,117751200
2016-06-14,178.21352139696108,178.8475549776816,177.2881803900985,178.24778747558594,178.24778747558594,125059300
2016-06-15,178.24779364449182,179.378770383243,177.81083249015606,177.99932861328125,177.99932861328125,109124500
2016-06-16,177.9993084224827,178.7018871787393,176.14862655463432,178.530517578125,178.530517578125,149533100
2016-06-17,178.42548514045916,178.45132163607616,177.20250949518248,177.8656768798828,177.8656768798828,117055700
2016-06-20,179.84653863614398,180.5269215164883,178.92499325339105,179.01112365722656,179.01112365722656,82789600
2016-06-21,179.39868191295108,179.9326536133176,178.9508274736719,179.51925659179688,179.51925659179688,72461700
2016-06-22,179.70011823613856,180.4321872597254,179.08001611164627,179.2264404296875,179.2264404296875,95560500
2016-06-23,180.69921887248432,181.6121435809036,180.2341487321859,181.5604705810547,181.5604705810547,102731400
2016-06-24,175.3766437784618,181.5948805402397,174.5929017745332,175.04075622558594,175.04075622558594,333444400
2016-06-27,173.6196895977571,173.6283105235586,171.08760804328335,171.9058074951172,171.9058074951172,230775800
2016-06-28,173.52497851028014,175.03216889559084,173.2149273910642,175.00633239746094,175.00633239746094,159382400
2016-06-29,176.41878279692992,178.2187955706682,176.31543680545238,177.98626708984375,177.98626708984375,137328600
2016-06-30,178.45996148828098,180.4666662828468,177.9001400266789,180.4149932861328,180.4149932861328,165021900
2016-07-01,180.41497725593584,181.28484976218945,180.25133735310968,180.79393005371094,180.79393005371094,106055300
2016-07-05,179.95849347713065,180.07046037446162,178.89055005639082,179.49342346191406,179.49342346191406,109803700
2016-07-06,178.99386999727335,180.69053621142106,178.33070277681472,180.56996154785156,180.56996154785156,96021500
2016-07-07,180.7508454229555,181.42262053167488,179.6829019894297,180.45802307128906,180.45802307128906,85593800
2016-07-08,181.7671469708112,183.39491191686867,181.53460536661555,183.1451416015625,183.1451416015625,133971000
2016-07-11,183.61019070530696,184.3680961535196,183.40348563534343,183.79104614257812,183.79104614257812,73633900
2016-07-12,184.76426779852554,185.42743507775228,183.81688597105875,185.12599182128906,185.12599182128906,101275600
2016-07-13,185.5480284174734,185.55663620162397,184.60926742050918,185.1001739501953,185.1001739501953,87324100
2016-07-14,186.374831635549,186.6073732355495,185.73751389417436,186.13368225097656,186.13368225097656,91230900
2016-07-15,186.70212807395063,186.90021227000773,185.4360871212703,185.88394165039062,185.88394165039062,107155400
2016-07-18,186.00450057984077,186.547093268307,185.7461224833494,186.38345336914062,186.38345336914062,58725900
2016-07-19,185.9614433743388,186.22842926692627,185.71168619336694,186.19398498535156,186.19398498535156,54345700
2016-07-20,186.19396459706812,187.21023506294574,186.19396459706812,186.96908569335938,186.96908569335938,58159500
2016-07-21,186.8571440965778,187.0810647710099,185.81502392744866,186.26287841796875,186.26287841796875,67777300
2016-07-22,186.38344153350317,187.14995484803734,186.1164556693566,187.09828186035156,187.09828186035156,62787500
2016-07-25,186.89162280131512,186.9432958017285,186.00453458313004,186.59017944335938,186.59017944335938,55873100
2016-07-26,186.48677789960638,187.03797830927758,185.8236105946154,186.67625427246094,186.67625427246094,70080500
2016-07-27,187.05523217020266,187.1241338733831,185.7030608858919,186.4781951904297,186.4781951904297,84083900
2016-07-28,186.28010173522034,186.9863343512481,185.81503165616178,186.69351196289062,186.69351196289062,65035700
2016-07-29,186.42654846617853,187.3566887360319,186.14233382863412,186.99496459960938,186.99496459960938,79519400
